listing_id,category_l1,category_l2,property_type,neighborhood,price_ars,covered_area_m2,total_area_m2,rooms,bedrooms,bathrooms,age_years,has_garage,has_balcony,has_pool,lat,lng,created_at
MLA634789386,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,557000.0,28.0,28.0,2.0,1.0,1.0,8.0,False,True,False,-34.572511,-58.434624,2024-04-21 00:00:00
MLA412877050,Inmuebles,Alquiler,DEPARTAMENTO,Villa Urquiza,1117000.0,56.0,56.0,3.0,,1.0,2.0,False,True,False,-34.574804,-58.487467,2024-09-15 00:00:00
MLA209134842,Inmuebles,Alquiler,PH,Palermo,823000.0,47.0,60.0,2.0,1.0,1.0,,True,False,True,-34.580394,-58.41206,2025-04-06 00:00:00
MLA229383689,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,741000.0,79.0,79.0,4.0,3.0,2.0,46.0,False,False,False,-34.616989,-58.429093,2024-06-29 00:00:00
MLA867201358,Inmuebles,Alquiler,DEPARTAMENTO,Flores,1101000.0,85.0,85.0,4.0,3.0,2.0,7.0,False,True,False,-34.63305,-58.467129,2024-04-04 00:00:00
MLA344172321,Inmuebles,Alquiler,DEPARTAMENTO,Flores,1525000.0,126.0,,,6.0,4.0,,False,True,False,-34.648214,-58.477176,2025-07-30 00:00:00
MLA804445279,Inmuebles,Alquiler,CASA,Belgrano,1638000.0,60.0,283.0,3.0,2.0,2.0,16.0,True,True,False,-34.569861,-58.454756,2025-01-09 00:00:00
MLA953129016,Inmuebles,Alquiler,DEPARTAMENTO,Villa Crespo,675000.0,42.0,42.0,1.0,1.0,1.0,7.0,False,False,False,-34.601907,-58.429552,2025-05-13 00:00:00
MLA218043330,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,304000.0,30.0,30.0,1.0,1.0,1.0,21.0,False,False,False,-34.636829,-58.408599,2024-03-27 00:00:00
MLA137036372,Inmuebles,Alquiler,DEPARTAMENTO,Villa Crespo,473000.0,26.0,26.0,1.0,1.0,1.0,9.0,False,True,False,-34.610684,-58.419684,2024-04-20 00:00:00
MLA989899529,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,833000.0,58.0,58.0,3.0,2.0,2.0,,False,False,False,-34.621971,-58.403711,2024-01-03 00:00:00
MLA549853460,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,1287000.0,57.0,57.0,2.0,1.0,1.0,1.0,False,False,False,-34.571963,-58.47028,2024-12-11 00:00:00
MLA503766662,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,1602000.0,84.0,84.0,3.0,,1.0,3.0,True,False,False,-34.618649,-58.434824,2025-06-08 00:00:00
MLA582855929,Inmuebles,Alquiler,PH,Villa Crespo,2242000.0,113.0,,,4.0,3.0,3.0,False,True,False,-34.6201,-58.453577,2025-05-27 00:00:00
MLA945758812,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,345000.0,29.0,29.0,1.0,1.0,1.0,,False,True,False,-34.617152,-58.37307,2024-02-28 00:00:00
MLA670681189,Inmuebles,Alquiler,DEPARTAMENTO,Villa Crespo,242000.0,22.0,22.0,1.0,1.0,1.0,,False,True,False,-34.58687,-58.433486,2024-11-21 00:00:00
MLA130892530,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,1408000.0,90.0,,4.0,3.0,2.0,1.0,True,True,False,-34.548623,-58.463395,2025-06-25 00:00:00
MLA595829450,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,451000.0,42.0,42.0,2.0,1.0,1.0,,False,False,False,-34.62522,-58.35778,2024-05-07 00:00:00
MLA226213214,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,1030000.0,47.0,47.0,1.0,1.0,1.0,8.0,True,False,False,-34.551025,-58.475255,2024-12-27 00:00:00
MLA200830695,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,318000.0,25.0,25.0,1.0,1.0,1.0,22.0,False,False,False,-34.628003,-58.357959,2025-05-31 00:00:00
MLA500922977,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,,21.0,21.0,1.0,1.0,1.0,,False,True,False,-34.61676,-58.44492,2024-03-24 00:00:00
MLA689087490,Inmuebles,Alquiler,DEPARTAMENTO,Almagro,630000.0,34.0,34.0,1.0,1.0,1.0,0.0,False,True,False,-34.595805,-58.413916,2024-06-10 00:00:00
MLA417116304,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,377000.0,41.0,41.0,2.0,1.0,1.0,32.0,False,False,False,-34.619352,-58.336982,2024-08-11 00:00:00
MLA806552384,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,807000.0,58.0,58.0,3.0,2.0,2.0,13.0,False,False,False,-34.627177,-58.369078,2024-04-24 00:00:00
MLA988293160,Inmuebles,Alquiler,PH,Almagro,1522000.0,116.0,126.0,4.0,3.0,2.0,11.0,True,False,False,-34.59699,-58.428701,2025-02-04 00:00:00
MLA296427132,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,3874000.0,127.0,127.0,6.0,5.0,4.0,,True,True,True,-34.552689,-58.457889,2024-04-12 00:00:00
MLA975086892,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,870000.0,45.0,45.0,2.0,1.0,1.0,,False,False,False,-34.530901,-58.465446,2024-06-30 00:00:00
MLA521971460,Inmuebles,Alquiler,DEPARTAMENTO,Villa Crespo,744000.0,56.0,56.0,3.0,2.0,2.0,21.0,True,False,False,-34.609281,-58.444882,2025-08-03 00:00:00
MLA892540699,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,673000.0,31.0,,1.0,1.0,1.0,,False,True,False,-34.545833,-58.464491,2024-04-13 00:00:00
MLA153405982,Inmuebles,Alquiler,DEPARTAMENTO,Villa Urquiza,331000.0,,,1.0,1.0,1.0,50.0,False,True,False,-34.573703,-58.491071,2025-07-14 00:00:00
MLA824961959,Inmuebles,Alquiler,DEPARTAMENTO,Flores,638000.0,52.0,52.0,3.0,2.0,1.0,36.0,True,True,False,-34.630536,-58.444897,2024-05-10 00:00:00
MLA941467228,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,678000.0,38.0,38.0,2.0,1.0,1.0,3.0,False,False,False,-34.539371,-58.461436,2025-04-24 00:00:00
MLA425394557,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,423000.0,30.0,,1.0,1.0,1.0,8.0,False,True,False,-34.601278,-58.36412,2024-03-24 00:00:00
MLA750866927,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,675000.0,34.0,34.0,2.0,1.0,1.0,0.0,True,True,True,-34.623763,-58.441476,2024-02-18 00:00:00
MLA133320609,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,611000.0,44.0,,1.0,1.0,1.0,,False,True,False,-34.568979,-58.48077,2024-10-20 00:00:00
MLA726293700,Inmuebles,Alquiler,DEPARTAMENTO,Villa Urquiza,741000.0,44.0,44.0,2.0,1.0,1.0,,True,True,False,-34.57479,-58.473988,2024-01-20 00:00:00
MLA117129930,Inmuebles,Alquiler,PH,Palermo,1611000.0,86.0,97.0,4.0,3.0,2.0,39.0,True,False,True,-34.570324,-58.431978,2024-09-25 00:00:00
MLA342524975,Inmuebles,Alquiler,DEPARTAMENTO,Palermo,694000.0,46.0,46.0,3.0,2.0,2.0,,True,False,False,-34.557286,-58.414892,2025-07-31 00:00:00
MLA957352065,Inmuebles,Alquiler,CASA,Villa Urquiza,1666000.0,122.0,195.0,3.0,2.0,1.0,17.0,False,False,True,-34.595312,-58.498771,2025-05-03 00:00:00
MLA795178919,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,486000.0,33.0,33.0,2.0,1.0,1.0,9.0,False,True,True,-34.569114,-58.389512,2024-04-05 00:00:00
MLA908485482,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,468000.0,36.0,36.0,2.0,1.0,1.0,2.0,True,True,False,-34.625113,-58.37685,2025-08-13 00:00:00
MLA829375833,Inmuebles,Alquiler,PH,Villa Crespo,1889000.0,86.0,,3.0,2.0,2.0,,True,False,False,-34.595327,-58.435083,2025-03-18 00:00:00
MLA993415862,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,869000.0,64.0,,2.0,1.0,1.0,33.0,False,True,False,-34.579676,-58.375986,2025-08-20 00:00:00
MLA628219297,Inmuebles,Alquiler,CASA,Recoleta,1980000.0,63.0,189.0,3.0,2.0,1.0,20.0,True,True,True,-34.592114,-58.405334,2024-01-15 00:00:00
MLA459304025,Inmuebles,Alquiler,PH,Caballito,1178000.0,54.0,66.0,2.0,1.0,1.0,12.0,True,True,True,-34.640949,-58.416789,2025-05-26 00:00:00
MLA402353405,Inmuebles,Alquiler,PH,Belgrano,1875000.0,74.0,82.0,3.0,2.0,1.0,3.0,True,False,True,-34.549448,-58.462854,2024-11-01 00:00:00
MLA427821509,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,1199000.0,56.0,56.0,3.0,2.0,1.0,22.0,True,True,False,-34.555879,-58.445735,2024-05-14 00:00:00
MLA948795364,Inmuebles,Alquiler,DEPARTAMENTO,Flores,305000.0,38.0,38.0,3.0,2.0,1.0,,False,True,False,-34.619467,-58.480679,2024-08-05 00:00:00
MLA365674052,Inmuebles,Alquiler,CASA,Almagro,1016000.0,81.0,279.0,3.0,2.0,1.0,,False,False,False,-34.614856,-58.407645,2024-08-30 00:00:00
MLA906867571,Inmuebles,Alquiler,DEPARTAMENTO,Flores,269000.0,30.0,30.0,1.0,1.0,1.0,10.0,False,False,False,-34.624004,-58.464356,2024-05-09 00:00:00
MLA447025421,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,454000.0,36.0,36.0,2.0,1.0,1.0,1.0,False,False,False,-34.615764,-58.368018,2025-01-19 00:00:00
MLA339133211,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,386000.0,,,1.0,1.0,1.0,,False,False,False,-34.618253,-58.44975,2024-05-26 00:00:00
MLA573478110,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,608000.0,37.0,37.0,1.0,1.0,1.0,4.0,False,False,False,-34.618888,-58.415446,2024-05-12 00:00:00
MLA936238133,Inmuebles,Alquiler,PH,Nuñez,1735000.0,84.0,101.0,3.0,2.0,,7.0,True,False,True,-34.547702,-58.460629,2025-05-23 00:00:00
MLA248127647,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,2159000.0,86.0,86.0,,2.0,1.0,,False,True,False,-34.594203,-58.403858,2024-07-21 00:00:00
MLA191437048,Inmuebles,Alquiler,PH,Flores,1535000.0,92.0,99.0,4.0,3.0,2.0,18.0,True,False,True,-34.643271,-58.478311,2025-04-10 00:00:00
MLA808449753,Inmuebles,Alquiler,DEPARTAMENTO,Villa Urquiza,561000.0,36.0,36.0,1.0,1.0,1.0,,False,False,False,-34.591021,-58.502019,2024-09-26 00:00:00
MLA493409879,Inmuebles,Alquiler,DEPARTAMENTO,Villa Urquiza,331000.0,34.0,34.0,1.0,1.0,1.0,50.0,False,True,False,-34.573703,-58.491071,2024-12-06 00:00:00
MLA587690310,Inmuebles,Alquiler,PH,Colegiales,675000.0,65.0,,3.0,2.0,1.0,50.0,True,False,True,-34.575778,-58.46064,2025-08-04 00:00:00
MLA458885244,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,846000.0,51.0,51.0,3.0,2.0,1.0,10.0,False,True,False,-34.523712,-58.47009,2024-02-27 00:00:00
MLA894260561,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,224000.0,20.0,20.0,1.0,1.0,1.0,8.0,False,False,False,-34.628655,-58.363946,2024-12-31 00:00:00
MLA800232645,Inmuebles,Alquiler,DEPARTAMENTO,Almagro,315000.0,38.0,38.0,,1.0,1.0,,False,False,False,-34.61189,-58.401925,2025-01-19 00:00:00
MLA318489341,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,967000.0,62.0,62.0,3.0,2.0,1.0,,False,True,False,-34.594001,-58.436692,2025-06-04 00:00:00
MLA300553383,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,965000.0,53.0,53.0,2.0,1.0,1.0,42.0,True,True,False,-34.544955,-58.460292,2024-08-11 00:00:00
MLA924848875,Inmuebles,Alquiler,PH,San Telmo,2582000.0,150.0,160.0,5.0,4.0,3.0,5.0,True,False,True,-34.607642,-58.372779,2024-12-05 00:00:00
MLA320334254,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,692000.0,59.0,59.0,3.0,2.0,1.0,,False,True,False,-34.620386,-58.439229,2025-06-22 00:00:00
MLA633319460,Inmuebles,Alquiler,DEPARTAMENTO,Villa Urquiza,1183000.0,74.0,74.0,3.0,2.0,2.0,0.0,False,True,False,-34.556263,-58.504789,2024-09-16 00:00:00
MLA958588679,Inmuebles,Alquiler,DEPARTAMENTO,Villa Urquiza,971000.0,66.0,66.0,3.0,2.0,1.0,5.0,False,True,True,-34.565156,-58.475059,2025-08-22 00:00:00
MLA338643424,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,1068000.0,51.0,51.0,2.0,1.0,,,False,True,False,-34.590084,-58.392243,2025-05-18 00:00:00
MLA437444112,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,742000.0,52.0,52.0,3.0,2.0,2.0,14.0,False,True,False,-34.526385,-58.46096,2024-07-15 00:00:00
MLA243984440,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,524000.0,41.0,41.0,3.0,2.0,1.0,,False,False,False,-34.610632,-58.423211,2024-11-26 00:00:00
MLA712554206,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,750000.0,38.0,,1.0,1.0,1.0,,True,False,False,-34.592853,-58.391778,2024-05-26 00:00:00
MLA569104324,Inmuebles,Alquiler,PH,Boedo,,,130.0,,4.0,3.0,,True,False,False,-34.655811,-58.407808,2025-04-01 00:00:00
MLA244650942,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,833000.0,32.0,32.0,2.0,1.0,1.0,1.0,True,True,False,-34.579916,-58.405938,2024-03-06 00:00:00
MLA222408598,Inmuebles,Alquiler,CASA,San Telmo,1958000.0,101.0,,4.0,3.0,2.0,2.0,True,False,False,-34.609444,-58.368309,2024-05-13 00:00:00
MLA702696470,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,521000.0,32.0,32.0,1.0,1.0,1.0,,True,True,False,-34.618831,-58.420016,2024-04-01 00:00:00
MLA789297255,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,955000.0,50.0,50.0,2.0,1.0,,4.0,False,True,False,-34.551987,-58.468544,2024-04-08 00:00:00
MLA441006165,Inmuebles,Alquiler,DEPARTAMENTO,Palermo,771000.0,42.0,42.0,1.0,1.0,1.0,,True,False,False,-34.566437,-58.41217,2024-12-18 00:00:00
MLA520590285,Inmuebles,Alquiler,DEPARTAMENTO,Villa Crespo,714000.0,59.0,59.0,2.0,1.0,1.0,71.0,True,True,False,-34.600491,-58.421029,2024-08-18 00:00:00
MLA418055856,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,438000.0,,39.0,3.0,2.0,1.0,,False,True,False,-34.642956,-58.423918,2025-04-13 00:00:00
MLA193803525,Inmuebles,Alquiler,DEPARTAMENTO,Caballito,880000.0,54.0,54.0,3.0,2.0,,,True,False,False,-34.613367,-58.447183,2024-06-03 00:00:00
MLA127807768,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,1129000.0,78.0,78.0,4.0,3.0,2.0,2.0,False,False,False,-34.598053,-58.411041,2024-08-09 00:00:00
MLA415341036,Inmuebles,Alquiler,DEPARTAMENTO,Villa Urquiza,760000.0,54.0,54.0,3.0,2.0,1.0,17.0,False,False,False,-34.579066,-58.493484,2024-12-10 00:00:00
MLA193799916,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,479000.0,35.0,35.0,1.0,1.0,1.0,,False,True,False,-34.559268,-58.470054,2024-06-29 00:00:00
MLA407457374,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,469000.0,42.0,42.0,2.0,1.0,1.0,,False,True,False,-34.596602,-58.39947,2025-02-14 00:00:00
MLA179995638,Inmuebles,Alquiler,PH,Villa Urquiza,740000.0,53.0,58.0,2.0,1.0,1.0,1.0,True,False,False,-34.571093,-58.4903,2024-04-02 00:00:00
MLA125843713,Inmuebles,Alquiler,CASA,San Telmo,959000.0,60.0,145.0,3.0,2.0,1.0,,False,True,False,-34.623944,-58.364479,2024-09-30 00:00:00
MLA476667853,Inmuebles,Alquiler,DEPARTAMENTO,Palermo,797000.0,38.0,38.0,2.0,1.0,1.0,4.0,False,False,False,-34.59757,-58.432253,2024-04-17 00:00:00
MLA403028059,Inmuebles,Alquiler,DEPARTAMENTO,Flores,996000.0,81.0,,3.0,2.0,1.0,33.0,False,False,False,-34.633708,-58.465265,2024-11-07 00:00:00
MLA169732155,Inmuebles,Alquiler,PH,Belgrano,,67.0,94.0,2.0,1.0,1.0,0.0,False,False,False,-34.560273,-58.466869,2024-09-20 00:00:00
MLA866922744,Inmuebles,Alquiler,CASA,Flores,1020000.0,86.0,194.0,3.0,2.0,1.0,,True,True,False,-34.620478,-58.485644,2024-01-26 00:00:00
MLA127255154,Inmuebles,Alquiler,PH,Recoleta,4842000.0,131.0,141.0,5.0,4.0,3.0,,True,False,True,-34.588833,-58.372296,2024-07-11 00:00:00
MLA754084932,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,611000.0,28.0,28.0,1.0,1.0,1.0,1.0,False,True,False,-34.550208,-58.445053,2024-01-08 00:00:00
MLA438214660,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,580000.0,,36.0,2.0,1.0,1.0,9.0,False,True,False,-34.531881,-58.446646,2024-01-13 00:00:00
MLA638648293,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,545000.0,41.0,,3.0,2.0,2.0,,False,False,False,-34.56085,-58.473533,2025-01-29 00:00:00
MLA874948617,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,1821000.0,50.0,50.0,1.0,,1.0,,False,True,False,-34.589461,-58.38758,2024-04-04 00:00:00
MLA431095192,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,669000.0,,35.0,2.0,1.0,1.0,2.0,True,True,False,-34.58141,-58.449381,2024-11-30 00:00:00
MLA401735967,Inmuebles,Alquiler,PH,Almagro,554000.0,40.0,,2.0,1.0,1.0,51.0,False,False,False,-34.618241,-58.400513,2024-09-23 00:00:00
MLA958940627,Inmuebles,Alquiler,CASA,Colegiales,996000.0,60.0,145.0,3.0,2.0,2.0,44.0,False,True,False,-34.582517,-58.4816,2025-04-30 00:00:00
MLA136366100,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,1722000.0,86.0,86.0,4.0,,2.0,0.0,True,True,False,-34.582013,-58.478977,2025-03-10 00:00:00
MLA505886585,Inmuebles,Alquiler,DEPARTAMENTO,Palermo,482000.0,26.0,26.0,1.0,1.0,1.0,2.0,False,True,False,-34.578958,-58.420772,2024-10-30 00:00:00
MLA490904236,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,899000.0,50.0,50.0,3.0,2.0,2.0,,True,False,True,-34.61027,-58.376439,2025-05-23 00:00:00
MLA232414753,Inmuebles,Alquiler,DEPARTAMENTO,Flores,235000.0,26.0,,1.0,1.0,1.0,45.0,False,True,False,-34.636246,-58.466288,2025-03-02 00:00:00
MLA702905893,Inmuebles,Alquiler,DEPARTAMENTO,Villa Urquiza,432000.0,42.0,,2.0,1.0,1.0,18.0,False,False,False,-34.593233,-58.49722,2025-04-09 00:00:00
MLA754191388,Inmuebles,Alquiler,DEPARTAMENTO,Almagro,1663000.0,91.0,91.0,4.0,3.0,2.0,,True,False,False,-34.601338,-58.418509,2024-09-12 00:00:00
MLA462893853,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,541000.0,38.0,,2.0,1.0,1.0,6.0,False,True,False,-34.641968,-58.406713,2024-11-09 00:00:00
MLA926255411,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,774000.0,30.0,30.0,3.0,2.0,1.0,,False,False,False,-34.547592,-58.448976,2024-04-07 00:00:00
MLA671245488,Inmuebles,Alquiler,DEPARTAMENTO,Recoleta,1775000.0,61.0,61.0,3.0,2.0,1.0,2.0,False,True,False,-34.601078,-58.387177,2025-01-27 00:00:00
MLA353998615,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,476000.0,29.0,29.0,1.0,1.0,1.0,,False,False,False,-34.560964,-58.452216,2024-04-22 00:00:00
MLA754587266,Inmuebles,Alquiler,DEPARTAMENTO,Palermo,515000.0,33.0,33.0,1.0,1.0,1.0,2.0,False,False,False,-34.582313,-58.400146,2024-02-22 00:00:00
MLA751552664,Inmuebles,Alquiler,PH,Recoleta,1383000.0,,86.0,3.0,2.0,2.0,,True,False,True,-34.58732,-58.388644,2025-08-12 00:00:00
MLA941915157,Inmuebles,Alquiler,DEPARTAMENTO,Flores,,40.0,40.0,2.0,1.0,1.0,19.0,False,True,False,-34.624057,-58.466712,2024-03-21 00:00:00
MLA843884192,Inmuebles,Alquiler,PH,Colegiales,1788000.0,114.0,123.0,4.0,3.0,2.0,9.0,True,True,False,-34.558384,-58.427282,2025-03-27 00:00:00
MLA765872189,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,716000.0,69.0,69.0,3.0,2.0,2.0,4.0,False,False,False,-34.62496,-58.400428,2024-02-04 00:00:00
MLA723358678,Inmuebles,Alquiler,DEPARTAMENTO,Villa Crespo,685000.0,46.0,46.0,2.0,1.0,1.0,12.0,False,False,False,-34.594668,-58.434218,2024-02-29 00:00:00
MLA261094095,Inmuebles,Alquiler,CASA,Villa Crespo,2272000.0,104.0,211.0,4.0,3.0,3.0,7.0,False,False,False,-34.602583,-58.434712,2025-05-28 00:00:00
MLA850898046,Inmuebles,Alquiler,PH,Villa Crespo,860000.0,40.0,49.0,2.0,1.0,1.0,,True,True,True,-34.607257,-58.440383,2024-08-08 00:00:00
MLA878410123,Inmuebles,Alquiler,PH,Belgrano,,40.0,76.0,2.0,1.0,1.0,1.0,True,True,False,-34.558525,-58.482316,2025-03-06 00:00:00
MLA515069304,Inmuebles,Alquiler,CASA,Colegiales,1226000.0,90.0,277.0,3.0,2.0,1.0,,False,True,True,-34.579386,-58.436016,2025-03-12 00:00:00
MLA538158404,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,590000.0,54.0,54.0,,2.0,2.0,8.0,False,True,False,-34.607734,-58.40172,2024-03-21 00:00:00
MLA614549210,Inmuebles,Alquiler,DEPARTAMENTO,Palermo,1527000.0,103.0,103.0,5.0,4.0,3.0,53.0,False,False,False,-34.579021,-58.433581,2025-07-02 00:00:00
MLA923440224,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,460000.0,43.0,,1.0,1.0,1.0,,False,True,False,-34.57833,-58.433337,2025-08-17 00:00:00
MLA494989815,Inmuebles,Alquiler,DEPARTAMENTO,Almagro,425000.0,41.0,41.0,2.0,1.0,1.0,3.0,False,False,False,-34.615321,-58.390882,2025-02-12 00:00:00
MLA339437492,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,528000.0,30.0,,2.0,1.0,,,False,False,False,-34.575508,-58.46198,2025-02-03 00:00:00
MLA709683535,Inmuebles,Alquiler,DEPARTAMENTO,Almagro,206000.0,20.0,20.0,,1.0,1.0,9.0,False,False,False,-34.615828,-58.442746,2024-08-01 00:00:00
MLA828362164,Inmuebles,Alquiler,DEPARTAMENTO,Boedo,277000.0,24.0,24.0,1.0,1.0,1.0,3.0,False,True,False,-34.620723,-58.422026,2024-03-03 00:00:00
MLA892839161,Inmuebles,Alquiler,DEPARTAMENTO,Palermo,1068000.0,44.0,,2.0,1.0,1.0,,True,True,False,-34.566521,-58.415882,2025-02-01 00:00:00
MLA673581748,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,302000.0,20.0,20.0,1.0,1.0,1.0,,True,True,False,-34.583066,-58.467672,2024-09-29 00:00:00
MLA721393555,Inmuebles,Alquiler,PH,Boedo,1438000.0,,130.0,4.0,3.0,2.0,,True,True,False,-34.630087,-58.42232,2025-07-14 00:00:00
MLA212611276,Inmuebles,Alquiler,PH,Nuñez,,55.0,62.0,2.0,1.0,1.0,9.0,True,False,True,-34.556679,-58.469415,2024-12-03 00:00:00
MLA600003680,Inmuebles,Alquiler,DEPARTAMENTO,Flores,,26.0,26.0,1.0,1.0,1.0,,True,True,True,-34.632464,-58.465563,2025-01-13 00:00:00
MLA468158155,Inmuebles,Alquiler,DEPARTAMENTO,Villa Crespo,2092000.0,132.0,132.0,6.0,5.0,3.0,0.0,True,False,False,-34.599104,-58.43035,2024-10-23 00:00:00
MLA504045493,Inmuebles,Alquiler,PH,Recoleta,1750000.0,136.0,144.0,4.0,3.0,2.0,21.0,False,False,False,-34.600079,-58.388315,2024-10-16 00:00:00
MLA931034610,Inmuebles,Alquiler,DEPARTAMENTO,Nuñez,475000.0,36.0,36.0,2.0,1.0,1.0,15.0,False,True,False,-34.539837,-58.446051,2024-08-31 00:00:00
MLA461535066,Inmuebles,Alquiler,DEPARTAMENTO,Almagro,886000.0,107.0,,6.0,5.0,4.0,,False,False,False,-34.624018,-58.433163,2024-08-06 00:00:00
MLA333145531,Inmuebles,Alquiler,DEPARTAMENTO,Flores,723000.0,58.0,58.0,2.0,1.0,1.0,5.0,True,True,False,-34.637914,-58.458895,2024-12-01 00:00:00
MLA445028948,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,930000.0,30.0,30.0,1.0,1.0,1.0,,False,True,False,-34.576629,-58.470414,2025-05-02 00:00:00
MLA209991260,Inmuebles,Alquiler,PH,Flores,1125000.0,72.0,77.0,3.0,2.0,1.0,,True,True,False,-34.635689,-58.482565,2024-03-24 00:00:00
MLA339864505,Inmuebles,Alquiler,CASA,Nuñez,1604000.0,100.0,232.0,3.0,,1.0,,True,False,False,-34.550353,-58.458249,2025-03-10 00:00:00
MLA480663955,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,728000.0,40.0,,1.0,1.0,,16.0,False,True,False,-34.57625,-58.453123,2025-06-21 00:00:00
MLA956340804,Inmuebles,Alquiler,PH,Colegiales,611000.0,41.0,43.0,2.0,1.0,1.0,21.0,False,False,True,-34.561545,-58.462268,2025-04-20 00:00:00
MLA514940456,Inmuebles,Alquiler,PH,Palermo,2025000.0,87.0,,,3.0,2.0,,True,False,False,-34.576734,-58.440699,2024-02-28 00:00:00
MLA764499717,Inmuebles,Alquiler,DEPARTAMENTO,Villa Crespo,1108000.0,60.0,60.0,2.0,,1.0,,False,True,False,-34.592529,-58.444093,2024-07-25 00:00:00
MLA251309192,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,680000.0,73.0,73.0,3.0,2.0,2.0,4.0,True,False,False,-34.615033,-58.399092,2025-06-27 00:00:00
MLA643454199,Inmuebles,Alquiler,PH,Palermo,1390000.0,,61.0,2.0,1.0,1.0,12.0,True,True,True,-34.59682,-58.421069,2025-01-13 00:00:00
MLA288043685,Inmuebles,Alquiler,CASA,Nuñez,3575000.0,162.0,258.0,5.0,,3.0,15.0,False,False,True,-34.542998,-58.465668,2024-02-23 00:00:00
MLA743659353,Inmuebles,Alquiler,DEPARTAMENTO,San Telmo,,69.0,69.0,3.0,2.0,2.0,,False,False,False,-34.622453,-58.355613,2025-04-09 00:00:00
MLA381249334,Inmuebles,Alquiler,DEPARTAMENTO,Colegiales,1473000.0,87.0,87.0,4.0,3.0,2.0,,False,True,False,-34.573474,-58.451764,2025-07-16 00:00:00
MLA404674370,Inmuebles,Alquiler,DEPARTAMENTO,Belgrano,579000.0,36.0,36.0,2.0,1.0,,13.0,True,False,False,-34.569508,-58.487586,2024-10-19 00:00:00
