codigo,operacion,tipo_inmueble,barrio,precio_publicado,superficie,descripcion,coordenadas,publicado
AP-19938,Alquiler,departamento,Flores,$572.000/mes,52,2 ambientes. 1 dorm. 1 baños. balcón. a estrenar,"-34.6327844213898,-58.463071508606866",20-06-2024
AP-45814,Alquiler,departamento,Colegiales,Consultar,41,3 ambientes. 2 dorm. 2 baños. balcón,,22-11-2024
AP-26528,Alquiler,departamento,Villa Crespo,$835.000/mes,48,3 ambientes. 2 baños. balcón,"-34.58904199570028,-58.447687272952315",30-12-2024
AP-34188,Alquiler,departamento,Almagro,$610.000/mes,65,3 ambientes. 18 años,"-34.613737092192245,-58.41942173494303",08-04-2025
AP-41657,Alquiler,departamento,Nuñez,$805.000/mes,62,3 ambientes. 2 dorm. 2 baños. 34 años,"-34.543095800116575,-58.467753007592954",08-07-2024
AP-49940,Alquiler,departamento,Colegiales,$601.000/mes,40 a 50 m2,2 ambientes. 1 dorm. 1 baños. con cochera. balcón. 9 años,"-34.55607713969841,-58.44743970540914",07-04-2025
AP-47148,Alquiler,ph,Nuñez,$627.000/mes,40,2 ambientes. 1 dorm,"-34.54631836947723,-58.46520904240419",28-07-2025
AP-81880,Alquiler,casa,Almagro,$1.103.000/mes,82,3 ambientes. 1 baños. con cochera. pileta,,05-06-2025
AP-31785,Alquiler,departamento,Colegiales,$1.151.000/mes,85,3 dorm,"-34.576961879965715,-58.464407724787854",19-09-2024
AP-10248,Alquiler,departamento,Flores,$356.000/mes,27,1 ambientes. 1 dorm. con cochera. balcón,,05-04-2025
AP-32272,Alquiler,departamento,Almagro,$765.000/mes,42,2 ambientes. 1 dorm. 1 baños. 3 años,,02-11-2024
AP-21404,Alquiler,casa,Belgrano,$1.225.000/mes,60,2 dorm. 2 baños. con cochera. balcón,"-34.56494448550875,-58.46745875684428",01-09-2024
AP-72169,Alquiler,departamento,Flores,$292.000/mes,29,1 ambientes. 1 dorm. 1 baños,,04-08-2025
AP-29372,Alquiler,departamento,Palermo,$557.000/mes,30,1 ambientes. 1 dorm. 1 baños. balcón,"-34.58576219633743,-58.42928562754532",16-10-2024
AP-96060,Alquiler,ph,Villa Urquiza,$723.000/mes,53,2 ambientes. 1 dorm. con cochera. 17 años,"-34.58911334284525,-58.49765914572573",06-07-2025
AP-42204,Alquiler,ph,Belgrano,Consultar,86,3 ambientes. 1 baños. 15 años,,19-05-2025
AP-64852,Alquiler,departamento,Boedo,$2.528.000/mes,171,7 dorm. 4 baños. 11 años,"-34.63057649619929,-58.413490508556684",28-10-2024
AP-56297,Alquiler,departamento,Villa Crespo,$1.316.000/mes,47,2 ambientes. con cochera. balcón,,27-06-2024
AP-81234,Alquiler,departamento,Villa Crespo,$2.303.000/mes,117,5 ambientes. 3 baños. con cochera. 12 años,"-34.60420252823692,-58.42638826185513",22-01-2024
AP-39912,Alquiler,departamento,Belgrano,$743.000/mes,46 a 56 m2,2 dorm. 1 baños. 2 años,"-34.56644247574678,-58.46526930497878",07-05-2025
AP-45999,Alquiler,casa,Almagro,$1.446.000/mes,109,4 ambientes. 3 dorm. con cochera,,28-03-2024
AP-12197,Alquiler,departamento,Boedo,$585.000/mes,51,3 ambientes. 2 dorm. 1 baños. balcón,,05-06-2025
AP-76525,Alquiler,departamento,Villa Urquiza,$758.000/mes,63,3 ambientes. 2 dorm. 2 baños. 13 años,"-34.556895128811526,-58.46462703603368",04-09-2024
AP-19396,Alquiler,departamento,Belgrano,$1.334.000/mes,64 a 74 m2,2 dorm. 2 baños. con cochera. 16 años,"-34.55720588122458,-58.45352710235838",29-04-2025
AP-42180,Alquiler,departamento,Caballito,Consultar,31,2 ambientes. 1 dorm. 1 baños,"-34.61008844007303,-58.426850101968185",01-07-2024
AP-27220,Alquiler,departamento,Boedo,$438.000/mes,39,3 ambientes. 2 dorm. 1 baños. balcón. 23 años,,22-05-2025
AP-22800,Alquiler,departamento,Caballito,$782.000/mes,58,3 ambientes. 2 dorm. 1 baños. balcón. a estrenar,,27-06-2024
AP-41910,Alquiler,ph,Recoleta,$886.000/mes,54,2 ambientes. 1 dorm. 1 baños. a estrenar,"-34.58875627572856,-58.39240936850358",29-06-2024
AP-41142,Alquiler,departamento,Villa Urquiza,$280.000/mes,34,1 ambientes. 1 dorm. 1 baños,,09-07-2025
AP-12116,Alquiler,departamento,Almagro,$206.000/mes,20,1 ambientes. 1 baños. 9 años,,17-04-2025
AP-20076,Alquiler,departamento,Caballito,Consultar,53,2 ambientes. 1 dorm,"-34.63342536463174,-58.434734059029154",15-02-2025
AP-27866,Alquiler,departamento,Villa Crespo,$493.000/mes,37,1 ambientes. 1 dorm. 14 años,,23-08-2025
AP-77188,Alquiler,departamento,Palermo,$515.000/mes,,1 dorm. 1 baños. balcón. 10 años,,08-09-2024
AP-94545,Alquiler,departamento,Boedo,$288.000/mes,28,Con cochera. balcón. a estrenar,,27-05-2025
AP-96332,Alquiler,departamento,Recoleta,$1.821.000/mes,50,1 ambientes. 1 dorm. 15 años,"-34.58946139531613,-58.38757977684231",16-02-2024
AP-82372,Alquiler,departamento,Caballito,$784.000/mes,70,4 ambientes. 2 baños. con cochera. 2 años,"-34.62111688464354,-58.43575584485393",21-01-2025
AP-99422,Alquiler,departamento,Villa Crespo,$340.000/mes,25,1 ambientes. 1 baños. con cochera. balcón,,09-05-2025
AP-30801,Alquiler,departamento,Belgrano,Consultar,31,1 dorm. 1 baños. 20 años,,22-07-2024
AP-15023,Alquiler,departamento,Palermo,$1.339.000/mes,84,3 dorm. con cochera,"-34.57865666597195,-58.437122740906645",10-08-2024
AP-15280,Alquiler,departamento,Caballito,$441.000/mes,39,1 dorm. 1 baños. con cochera,,27-04-2024
AP-79915,Alquiler,departamento,Palermo,Consultar,59,3 ambientes. 2 baños. con cochera. 1 años,"-34.56272839215115,-58.41283984313889",07-06-2025
AP-83229,Alquiler,departamento,Caballito,$511.000/mes,48,3 ambientes. 2 dorm. 2 baños. 35 años,"-34.60168039987844,-58.46243912754058",19-02-2024
AP-20396,Alquiler,departamento,Villa Urquiza,$770.000/mes,51,2 ambientes. 1 baños. balcón. 12 años,"-34.58105285563184,-58.50431840952543",11-08-2024
AP-73181,Alquiler,ph,Colegiales,$830.000/mes,66,1 dorm. 1 baños. 28 años,"-34.57848348965247,-58.4350791718942",13-08-2024
AP-77724,Alquiler,departamento,Caballito,$366.000/mes,29,1 ambientes. 1 dorm. 1 baños. con cochera. 10 años,"-34.62240473005344,-58.43295843146418",08-08-2024
AP-77981,Alquiler,ph,Colegiales,$785.000/mes,48,1 baños. con cochera,,30-07-2025
AP-60642,Alquiler,departamento,Caballito,$1.417.000/mes,100,4 ambientes. 3 dorm. a estrenar,"-34.63745939530557,-58.441981849476335",30-05-2025
AP-38564,Alquiler,ph,San Telmo,$604.000/mes,58,2 ambientes. 1 dorm. 1 baños. balcón,,07-07-2024
AP-27208,Alquiler,departamento,Villa Crespo,Consultar,38,1 dorm. con cochera. 17 años,"-34.594472017493736,-58.44301843991566",14-09-2024
AP-72418,Alquiler,departamento,Palermo,$1.519.000/mes,78 a 88 m2,3 ambientes. 2 dorm. 1 baños. 15 años,"-34.58062503439783,-58.42055281903223",16-06-2024
AP-37107,Alquiler,ph,Villa Crespo,$1.353.000/mes,92,3 ambientes. 2 dorm. pileta. a estrenar,"-34.611269846197295,-58.43851623502809",20-03-2024
AP-47707,Alquiler,departamento,Flores,Consultar,27,1 ambientes. 1 dorm. 1 baños. 14 años,,08-02-2024
AP-92130,Alquiler,departamento,Flores,$591.000/mes,46,2 ambientes. 1 baños. 7 años,,11-04-2025
AP-31829,Alquiler,ph,San Telmo,$510.000/mes,41,2 ambientes. 1 baños. con cochera,,14-05-2024
AP-38898,Alquiler,departamento,Belgrano,$1.523.000/mes,82,3 ambientes. 2 dorm. 1 baños. a estrenar,"-34.54646775735265,-58.44253882728555",13-09-2024
AP-11991,Alquiler,departamento,Villa Urquiza,Consultar,67 a 77 m2,2 dorm. balcón,"-34.57330563143088,-58.49018711159915",09-08-2024
AP-88587,Alquiler,ph,Almagro,$2.135.000/mes,127,6 ambientes. 5 dorm. 3 baños,"-34.612371445613554,-58.42438289172988",07-08-2024
AP-20893,Alquiler,departamento,Caballito,$384.000/mes,35,1 dorm,"-34.61429657082079,-58.433286805855104",24-04-2025
AP-83393,Alquiler,departamento,Colegiales,$1.219.000/mes,75,4 ambientes. 3 dorm. 2 baños. balcón. 9 años,"-34.5855510459262,-58.43756222870292",21-05-2025
AP-55127,Alquiler,departamento,Palermo,$579.000/mes,33 a 43 m2,2 ambientes. 1 dorm. 1 baños,,08-01-2025
AP-97994,Alquiler,departamento,Nuñez,$1.116.000/mes,39 a 49 m2,1 ambientes. 1 dorm. 1 baños. con cochera. a estrenar,"-34.56516945477063,-58.45553622807175",08-03-2025
AP-13859,Alquiler,ph,Almagro,$1.040.000/mes,68 a 78 m2,3 ambientes. 2 dorm. con cochera,,18-06-2025
AP-97507,Alquiler,departamento,Villa Crespo,$1.996.000/mes,80,4 ambientes. pileta. a estrenar,"-34.60999585102888,-58.448043048445555",08-04-2024
AP-31251,Alquiler,departamento,Palermo,$931.000/mes,49,2 ambientes. 1 dorm. 1 baños. con cochera,"-34.57025453115122,-58.444370019174066",23-08-2024
AP-35467,Alquiler,departamento,Recoleta,$961.000/mes,45,2 ambientes. 1 dorm. balcón. a estrenar,,07-06-2025
AP-79406,Alquiler,departamento,Recoleta,$624.000/mes,47,3 ambientes. 2 dorm. balcón. 34 años,"-34.603629516529864,-58.38226069760455",09-11-2024
AP-48946,Alquiler,departamento,Colegiales,$717.000/mes,39 a 49 m2,2 ambientes. 1 dorm,"-34.58993625030949,-58.45032207481981",14-07-2025
AP-86114,Alquiler,departamento,Caballito,$1.270.000/mes,68,4 ambientes. 3 dorm. 2 baños. balcón. 4 años,,03-05-2024
AP-18544,Alquiler,departamento,Belgrano,$1.032.000/mes,68,2 ambientes. 1 dorm. 1 baños. 17 años,"-34.56434390297562,-58.448533235274425",03-07-2024
AP-45440,Alquiler,ph,Villa Crespo,$881.000/mes,45 a 55 m2,2 ambientes. 1 baños. 3 años,,11-06-2024
AP-19241,Alquiler,departamento,San Telmo,$757.000/mes,43,3 ambientes. 2 dorm. 2 baños,,16-02-2025
AP-55184,Alquiler,departamento,Colegiales,$1.478.000/mes,66,3 ambientes. 2 dorm. 1 baños. con cochera. 13 años,"-34.58875033942854,-58.456455462100294",22-07-2024
AP-46222,Alquiler,departamento,Villa Urquiza,$692.000/mes,62,3 ambientes. 2 dorm. con cochera,,23-01-2024
AP-27849,Alquiler,departamento,Boedo,$253.000/mes,15 a 25 m2,2 ambientes. 1 baños. balcón. 45 años,"-34.627417417463825,-58.4339390828601",05-10-2024
AP-11335,Alquiler,departamento,Recoleta,Consultar,77,4 ambientes. 3 dorm. 2 baños. a estrenar,,04-01-2024
AP-94182,Alquiler,departamento,Villa Urquiza,$740.000/mes,,1 dorm. 48 años,,28-10-2024
AP-76085,Alquiler,departamento,Boedo,$823.000/mes,58,3 ambientes. 2 dorm. 1 baños,,01-04-2024
AP-39902,Alquiler,departamento,Villa Crespo,$263.000/mes,20,1 ambientes. balcón,,09-03-2025
AP-91751,Alquiler,casa,San Telmo,$2.391.000/mes,127,5 ambientes. 4 dorm. 15 años,"-34.63756860135526,-58.360635123462465",28-12-2024
AP-46534,Alquiler,departamento,Caballito,$436.000/mes,27 a 37 m2,1 ambientes. 1 dorm. 1 baños. pileta. balcón. 22 años,,14-08-2025
AP-12082,Alquiler,departamento,Recoleta,$1.687.000/mes,94,4 ambientes. 43 años,"-34.59023813811323,-58.38947598239043",07-01-2024
AP-22873,Alquiler,departamento,Recoleta,Consultar,79,4 ambientes. 3 dorm. 2 baños. 27 años,"-34.58754735124419,-58.390891775681794",23-03-2024
AP-15332,Alquiler,departamento,Belgrano,$1.478.000/mes,68,3 ambientes. 1 baños,,14-06-2024
AP-89383,Alquiler,departamento,Villa Urquiza,$1.274.000/mes,67 a 77 m2,3 dorm. balcón,,27-02-2024
AP-59467,Alquiler,ph,Almagro,$799.000/mes,63 a 73 m2,1 baños. balcón,"-34.604402840210795,-58.420427697787574",22-03-2024
AP-46395,Alquiler,departamento,Colegiales,$776.000/mes,53,1 dorm. 1 baños. balcón. 23 años,,04-12-2024
AP-18107,Alquiler,ph,Flores,$844.000/mes,75 a 85 m2,2 ambientes. 1 dorm. 1 baños,,27-06-2025
AP-72824,Alquiler,ph,Villa Urquiza,$591.000/mes,46,3 ambientes. 2 dorm. 2 baños. con cochera,"-34.56176636089965,-58.490919600823254",30-08-2024
AP-47841,Alquiler,departamento,Belgrano,$1.596.000/mes,89,4 dorm. con cochera. balcón. a estrenar,"-34.55557576142583,-58.444448106749526",24-05-2025
AP-19031,Alquiler,ph,Belgrano,$1.037.000/mes,50,2 ambientes. 1 baños. con cochera. pileta. balcón. 3 años,"-34.54523766576913,-58.455340324141325",02-06-2025
AP-92621,Alquiler,departamento,San Telmo,$1.001.000/mes,74,3 ambientes. 8 años,"-34.62144697143867,-58.38841391472658",02-05-2024
AP-65566,Alquiler,casa,Flores,$1.012.000/mes,89,3 ambientes. 2 dorm. 1 baños. con cochera. pileta. 32 años,"-34.62724789519128,-58.47699497735767",20-03-2025
AP-86988,Alquiler,departamento,Recoleta,$974.000/mes,42,3 ambientes. 2 dorm. 2 baños. 3 años,,07-08-2025
AP-55194,Alquiler,departamento,San Telmo,$218.000/mes,20,1 dorm. 1 baños. 19 años,"-34.62933794678726,-58.38479897652606",01-03-2024
AP-79849,Alquiler,departamento,San Telmo,$305.000/mes,25,1 ambientes. 1 baños. con cochera. balcón. a estrenar,"-34.609506500626324,-58.369508759783194",20-07-2024
AP-59220,Alquiler,departamento,Almagro,$256.000/mes,24,Balcón. 9 años,,07-09-2024
AP-18485,Alquiler,departamento,San Telmo,$289.000/mes,20,1 ambientes. 1 dorm. 1 baños. balcón,,09-03-2024
AP-39782,Alquiler,departamento,Recoleta,$3.300.000/mes,92,4 ambientes. 3 dorm. balcón. 1 años,"-34.58789026785112,-58.399386471561996",11-01-2024
AP-77399,Alquiler,departamento,Almagro,$568.000/mes,36,1 baños. pileta,"-34.58385900550355,-58.424687543713205",16-02-2025
AP-31759,Alquiler,ph,Boedo,$686.000/mes,58,1 dorm. 1 baños. pileta. 4 años,"-34.626616060187764,-58.412810673935205",06-02-2024
AP-58862,Alquiler,departamento,Villa Crespo,$1.253.000/mes,92,3 dorm. 3 baños,,28-05-2024
AP-28086,Alquiler,departamento,Villa Crespo,$815.000/mes,42,2 ambientes. 1 dorm. 1 baños. balcón,"-34.59339144516328,-58.44194871999933",24-06-2025
AP-86360,Alquiler,departamento,Flores,Consultar,55,2 ambientes. 1 dorm,,25-02-2024
AP-39507,Alquiler,departamento,Boedo,$343.000/mes,25 a 35 m2,1 ambientes. 1 dorm. 1 baños,"-34.63820868788656,-58.41209001687614",17-11-2024
AP-91904,Alquiler,departamento,Boedo,Consultar,120,5 ambientes. 2 baños,"-34.63852826882186,-58.393767916602755",28-03-2025
AP-58648,Alquiler,departamento,Palermo,$631.000/mes,42,1 ambientes. 1 dorm. 1 baños. con cochera. 37 años,,23-04-2024
AP-66882,Alquiler,departamento,Villa Crespo,$391.000/mes,41,1 ambientes. 1 dorm. 1 baños. balcón. 25 años,"-34.622404946419884,-58.42963829210608",04-12-2024
AP-23483,Alquiler,casa,Almagro,$899.000/mes,60,3 ambientes. 2 dorm. 2 baños. con cochera,,28-01-2024
AP-79268,Alquiler,departamento,Caballito,$382.000/mes,27,2 ambientes. 1 baños. con cochera. 37 años,,15-11-2024
AP-92325,Alquiler,departamento,Caballito,$1.352.000/mes,64,3 ambientes. 2 dorm. con cochera. a estrenar,"-34.613987898792175,-58.422228091150586",09-01-2025
AP-22269,Alquiler,departamento,Caballito,$324.000/mes,33,1 ambientes. 1 dorm. 1 baños,"-34.632154643898424,-58.44081445658039",24-05-2024
AP-31591,Alquiler,casa,Villa Urquiza,$1.069.000/mes,60,2 baños. pileta. balcón,,23-07-2024
AP-52654,Alquiler,ph,Almagro,$1.055.000/mes,61,2 ambientes. 1 dorm. 1 baños. con cochera. 3 años,"-34.589447987445936,-58.42075197428239",11-02-2024
AP-86465,Alquiler,departamento,Palermo,$786.000/mes,43,2 dorm,"-34.58384034734819,-58.425936985172584",01-07-2025
AP-46172,Alquiler,departamento,Villa Urquiza,$742.000/mes,48,2 ambientes. 1 baños. balcón. 14 años,,12-03-2025
AP-86019,Alquiler,departamento,San Telmo,Consultar,52,1 dorm. 1 baños. 3 años,"-34.60306450016754,-58.37631149309236",01-01-2024
AP-94412,Alquiler,departamento,Almagro,$531.000/mes,43,1 dorm. 1 baños,,17-08-2024
AP-45723,Alquiler,ph,Villa Crespo,$2.242.000/mes,113,5 ambientes. 3 baños. balcón. 3 años,"-34.620100248340705,-58.453576837015085",28-05-2025
AP-59925,Alquiler,ph,Nuñez,$832.000/mes,38 a 48 m2,2 ambientes. 1 dorm. con cochera,,25-07-2025
AP-81035,Alquiler,departamento,Nuñez,$509.000/mes,32,2 ambientes. 1 baños,"-34.56328164611165,-58.457901169618566",04-03-2025
AP-71302,Alquiler,departamento,Recoleta,$673.000/mes,35,2 ambientes. 1 dorm. 1 baños,"-34.59901844047421,-58.387308470409565",24-05-2025
AP-51941,Alquiler,departamento,Nuñez,$1.267.000/mes,90,3 dorm. 2 baños. 8 años,,28-10-2024
AP-56803,Alquiler,departamento,Belgrano,$1.150.000/mes,63,Con cochera,"-34.55710018110363,-58.45529404975603",13-03-2025
AP-47661,Alquiler,ph,Nuñez,$525.000/mes,40,2 ambientes. 1 dorm. 1 baños. con cochera,"-34.53589221965448,-58.457623059907846",21-10-2024
AP-87741,Alquiler,departamento,Villa Crespo,$797.000/mes,40,1 dorm. balcón,,05-05-2024
AP-28765,Alquiler,departamento,Palermo,$1.352.000/mes,66,2 dorm. 40 años,,19-10-2024
AP-52715,Alquiler,departamento,Boedo,$747.000/mes,63,3 ambientes. 2 baños. pileta. balcón,"-34.63327465226103,-58.40703377745285",26-01-2025
AP-87838,Alquiler,departamento,Flores,$1.525.000/mes,126,7 ambientes. 6 dorm. 4 baños. balcón,"-34.64821412672477,-58.47717551228236",08-07-2024
AP-25560,Alquiler,departamento,Nuñez,$2.398.000/mes,91,4 ambientes. 3 dorm. 2 baños. 15 años,,14-01-2025
AP-33675,Alquiler,departamento,Boedo,$574.000/mes,43,2 ambientes. 1 dorm. 1 baños. balcón,"-34.617770376278806,-58.42875020317361",25-08-2024
AP-70336,Alquiler,departamento,Colegiales,$1.111.000/mes,69,3 ambientes. 2 dorm. 2 baños. 11 años,"-34.57429883223635,-58.44191170347005",13-12-2024
AP-25954,Alquiler,departamento,Almagro,$188.000/mes,24,1 ambientes. 1 dorm. 1 baños,,14-03-2024
AP-84347,Alquiler,departamento,Recoleta,$1.013.000/mes,47,2 ambientes. 1 dorm. 3 años,"-34.607992809820345,-58.37334323263925",16-09-2024
AP-85735,Alquiler,departamento,San Telmo,$1.040.000/mes,74,2 dorm. 1 baños,,27-05-2024
AP-87908,Alquiler,departamento,Villa Urquiza,$1.267.000/mes,95,4 ambientes. 3 dorm,,25-03-2024
AP-74745,Alquiler,departamento,Flores,$340.000/mes,22,1 ambientes. 1 dorm. 1 baños. a estrenar,"-34.64783196076455,-58.45986816058969",14-05-2024
AP-75521,Alquiler,ph,Recoleta,$1.921.000/mes,125,2 baños. con cochera. 20 años,,27-07-2025
AP-65852,Alquiler,departamento,Recoleta,$697.000/mes,37,2 ambientes. 1 dorm. 1 baños,"-34.59435214628403,-58.378364687015036",13-05-2024
AP-62565,Alquiler,ph,Belgrano,Consultar,146,5 ambientes. 4 dorm. 3 baños. con cochera. pileta. balcón,,07-04-2025
AP-57833,Alquiler,departamento,Almagro,$315.000/mes,38,1 ambientes. 49 años,,24-04-2024
AP-48502,Alquiler,ph,San Telmo,$936.000/mes,83,2 dorm. 2 baños. con cochera. 24 años,,25-09-2024
AP-56767,Alquiler,departamento,Villa Urquiza,Consultar,75,3 ambientes. 1 baños. 10 años,"-34.57062064734344,-58.47671398031666",10-03-2025
AP-93054,Alquiler,ph,Caballito,$659.000/mes,62,2 dorm. 2 baños. 26 años,"-34.62316051439451,-58.42831384491288",22-07-2024
AP-91925,Alquiler,departamento,Colegiales,$1.034.000/mes,66,4 ambientes. 3 dorm. 2 baños. balcón. 8 años,"-34.57041097119175,-58.44000210680045",06-11-2024
AP-37003,Alquiler,departamento,Caballito,$495.000/mes,42,2 ambientes. 1 dorm. 1 baños,"-34.61362448141183,-58.42742796581917",18-06-2024
AP-24120,Alquiler,departamento,Almagro,$883.000/mes,51,3 ambientes. 2 baños. balcón,"-34.59113638417535,-58.42222815510621",23-11-2024
AP-12060,Alquiler,ph,Villa Crespo,$868.000/mes,,2 ambientes. 1 dorm. 1 baños. con cochera. 24 años,,08-05-2024
AP-45360,Alquiler,departamento,Caballito,$564.000/mes,57,2 ambientes. 1 dorm. balcón. 12 años,,28-11-2024
AP-99843,Alquiler,departamento,Colegiales,$670.000/mes,38,2 ambientes. 1 baños. 9 años,,26-04-2024
AP-82794,Alquiler,departamento,Palermo,$1.046.000/mes,47,Con cochera. 3 años,,06-04-2025
AP-73952,Alquiler,departamento,San Telmo,$280.000/mes,23,2 ambientes. 1 dorm. 1 baños. 12 años,,18-06-2025
AP-10623,Alquiler,departamento,Flores,$452.000/mes,35,2 ambientes. 1 dorm. 1 baños. a estrenar,,20-11-2024
AP-47155,Alquiler,ph,Boedo,Consultar,56,3 ambientes. 2 dorm. pileta,"-34.620921468607385,-58.40377194901531",16-12-2024
AP-19735,Alquiler,ph,Villa Crespo,$1.241.000/mes,66,3 ambientes. 3 años,"-34.58721852196117,-58.44210405121931",09-08-2024
AP-72585,Alquiler,departamento,Recoleta,$790.000/mes,41,2 ambientes. 1 dorm. a estrenar,"-34.57311183001345,-58.38539913344749",08-05-2025
AP-62449,Alquiler,departamento,Nuñez,$203.000/mes,20,1 ambientes. 1 dorm. 1 baños. con cochera. 33 años,,02-02-2024
AP-97735,Alquiler,departamento,Caballito,$719.000/mes,47,2 ambientes. 1 dorm. 1 baños,"-34.62462571277572,-58.44879691547409",28-03-2025
AP-41180,Alquiler,departamento,San Telmo,$302.000/mes,22,1 baños. con cochera,"-34.62716052985018,-58.3843697833294",05-07-2024
AP-55369,Alquiler,ph,Belgrano,$2.198.000/mes,86,3 ambientes. 2 baños. con cochera. 8 años,"-34.553435799541994,-58.474315043829584",06-07-2025
AP-41172,Alquiler,departamento,Palermo,$737.000/mes,35,2 ambientes. 1 dorm. 1 baños. balcón. a estrenar,,10-02-2024
AP-46863,Alquiler,departamento,Nuñez,$998.000/mes,65,3 ambientes. 2 dorm,,22-05-2025
AP-19883,Alquiler,departamento,Colegiales,$1.011.000/mes,52,2 ambientes. 1 dorm. 1 baños. 5 años,,12-12-2024
AP-84344,Alquiler,departamento,Boedo,$420.000/mes,36,2 ambientes. 1 dorm. 1 baños. 31 años,"-34.64847512983964,-58.40869679575494",13-08-2024
AP-27041,Alquiler,departamento,Nuñez,$817.000/mes,44,2 ambientes. 1 dorm. 1 baños. 41 años,,11-11-2024
AP-28967,Alquiler,departamento,Villa Urquiza,$436.000/mes,24,1 ambientes,,11-01-2024
AP-51476,Alquiler,departamento,Palermo,$2.878.000/mes,102 a 112 m2,5 ambientes. 4 dorm. 3 años,"-34.578828801148966,-58.41380545098805",17-04-2025
AP-20956,Alquiler,departamento,Colegiales,$822.000/mes,43,Con cochera,,21-10-2024
AP-81078,Alquiler,departamento,Villa Urquiza,$232.000/mes,22,1 dorm. balcón,,23-11-2024
